strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6,approach,total_violations,strategy_1,strategy_2,strategy_3,strategy_4,strategy_5,strategy_6,win_rate,convergence_rate,avg_hamming
,30,SLEEP,,True,3,,GIVEN,---G-,4,4,ADLER,--YG-,4.0,4.0,SLEEP,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,502.0,91.08189731746312,502.0,27.0,94.62151394422312,27.0,1.0,96.29629629629628,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.3333333333333333,2.6666666666666665
,31,BRICK,,True,5,,GUESS,-----,5,5,RANDY,Y----,5.0,5.0,FRICK,-GGGG,1.0,1.0,CRICK,-GGGG,1.0,1.0,BRICK,GGGGG,0.0,0.0,,,,,5629.0,1270.0,77.43826612186889,1270.0,69.0,94.56692913385828,69.0,4.0,94.20289855072464,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,2.4
,32,WROTE,,True,3,,THERE,Y--YG,4,4,ARTIE,-GY-G,3.0,3.0,WROTE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,13.0,99.76905311778292,13.0,2.0,84.61538461538461,2.0,1.0,50.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.3333333333333333,2.3333333333333335
,33,RATED,,True,3,,ANODE,Y--YY,5,4,TREAD,YYYYG,4.0,4.0,RATED,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,99.0,98.24125066619293,99.0,1.0,98.989898989899,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.6666666666666667,3.0
,34,ALERT,,True,4,,GUESS,--G--,4,4,CREED,-YG--,4.0,4.0,AVERY,G-GG-,2.0,2.0,ALERT,GGGGG,0.0,0.0,,,,,,,,,5629.0,151.0,97.31746313732457,151.0,10.0,93.3774834437086,10.0,1.0,90.0,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.0,2.5
,35,CAGES,,True,4,,AFTER,Y--G-,4,4,MALES,-G-GG,2.0,2.0,VASES,-G-GG,2.0,2.0,CAGES,GGGGG,0.0,0.0,,,,,,,,,5629.0,127.0,97.7438266121869,127.0,32.0,74.80314960629921,32.0,20.0,37.5,20.0,1.0,95.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.0,2.0
,36,TEDDY,,True,4,,GUESS,--Y--,5,5,EATER,Y-Y--,5.0,5.0,THYME,G-Y-Y,4.0,4.0,TEDDY,GGGGG,0.0,0.0,,,,,,,,,5629.0,1121.0,80.08527269497246,1121.0,35.0,96.8777876895629,35.0,2.0,94.28571428571428,2.0,1.0,50.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.5
,37,COLES,,True,5,,GUESS,--Y-G,4,4,ARIES,---GG,3.0,3.0,LOBES,YG-GG,2.0,2.0,FOLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,5629.0,302.0,94.63492627464912,302.0,48.0,84.10596026490066,48.0,5.0,89.58333333333334,5.0,4.0,20.0,4.0,1.0,75.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.8,2.0
,38,HWANG,,True,4,,VOWEL,--Y--,5,5,TWINS,-G-G-,3.0,3.0,GWYNN,YG-G-,3.0,3.0,HWANG,GGGGG,0.0,0.0,,,,,,,,,5629.0,93.0,98.34784153490853,93.0,3.0,96.7741935483871,3.0,2.0,33.33333333333333,2.0,1.0,50.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,2.75
,39,WRATH,,True,5,,GUESS,-----,5,5,RABIN,YY---,5.0,4.0,CRAZY,-GG--,3.0,3.0,PRATT,-GGG-,2.0,2.0,WRATH,GGGGG,0.0,0.0,,,,,5629.0,1270.0,77.43826612186889,1270.0,63.0,95.03937007874016,63.0,10.0,84.12698412698413,10.0,1.0,90.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,3.0
,40,MACHO,,True,5,,LARGE,-G---,4,4,PANTS,-G---,4.0,4.0,WAIFU,-G---,4.0,4.0,HAMAD,YGY--,4.0,4.0,MACHO,GGGGG,0.0,0.0,,,,,5629.0,323.0,94.2618582341446,323.0,64.0,80.18575851393189,64.0,29.0,54.6875,29.0,1.0,96.55172413793105,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.8,3.2
,41,LOPEZ,,True,5,,GUESS,--Y--,5,5,RACED,---G-,4.0,4.0,TOWEL,-G-GY,3.0,3.0,FOLEY,-GYG-,3.0,3.0,LOPEZ,GGGGG,0.0,0.0,,,,,5629.0,1121.0,80.08527269497246,1121.0,63.0,94.3800178412132,63.0,3.0,95.23809523809524,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,3.0
,42,GOODY,,True,4,,BASED,----Y,5,5,DOING,YG--Y,4.0,4.0,GOWDY,GG-GG,1.0,1.0,GOODY,GGGGG,0.0,0.0,,,,,,,,,5629.0,102.0,98.18795523183516,102.0,6.0,94.11764705882352,6.0,2.0,66.66666666666666,2.0,1.0,50.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,2.5
,43,BROTH,,True,4,,GUESS,-----,5,5,TAHIR,Y-Y-Y,5.0,5.0,FORTH,-YYGG,3.0,3.0,BROTH,GGGGG,0.0,0.0,,,,,,,,,5629.0,1270.0,77.43826612186889,1270.0,6.0,99.5275590551181,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.25
,44,VERDE,,True,4,,BASED,---YY,5,5,DIODE,---GG,3.0,3.0,ELUDE,Y--GG,3.0,3.0,VERDE,GGGGG,0.0,0.0,,,,,,,,,5629.0,95.0,98.31231124533664,95.0,6.0,93.6842105263158,6.0,1.0,83.33333333333334,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,2.75
,45,TAMED,,True,6,,LASER,-G-G-,3,3,CADET,-GYGY,3.0,3.0,GATED,-GYGG,2.0,2.0,TAXED,GG-GG,1.0,1.0,TAPED,GG-GG,1.0,1.0,TAMED,GGGGG,0.0,0.0,5629.0,51.0,99.09397761591757,51.0,8.0,84.31372549019608,8.0,3.0,62.5,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,CSS_TRUE,1.0,0.5,1.6666666666666667
,46,LEAFS,,True,6,,CRACK,--G--,4,4,HEALS,-GGYG,2.0,2.0,LEAPS,GGG-G,1.0,1.0,LEANS,GGG-G,1.0,1.0,LEADS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,5629.0,273.0,95.1501154734411,273.0,4.0,98.53479853479854,4.0,3.0,25.0,3.0,2.0,33.33333333333333,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,CSS_TRUE,1.0,0.6666666666666666,1.5
,47,YACHT,,True,5,,GUESS,-----,5,5,MARIN,-G---,4.0,4.0,JACOB,-GG--,3.0,3.0,TACKY,YGG-Y,3.0,3.0,YACHT,GGGGG,0.0,0.0,,,,,5629.0,1270.0,77.43826612186889,1270.0,76.0,94.01574803149606,76.0,3.0,96.05263157894736,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,3.0
,48,MESSY,,True,4,,CHOSE,---GY,4,4,GEIST,-G-G-,3.0,3.0,PEASY,-G-GG,2.0,2.0,MESSY,GGGGG,0.0,0.0,,,,,,,,,5629.0,29.0,99.48481080120804,29.0,5.0,82.75862068965517,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.0,2.25
,49,RYDER,,True,4,,AFTER,---GG,3,3,OLDER,--GGG,2.0,2.0,UNDER,--GGG,2.0,2.0,RYDER,GGGGG,0.0,0.0,,,,,,,,,5629.0,104.0,98.15242494226328,104.0,6.0,94.23076923076924,6.0,4.0,33.33333333333333,4.0,1.0,75.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,0.75,1.75
,50,MOTIF,,True,4,,GUESS,-----,5,5,RONDA,-G---,4.0,4.0,OOMPH,-GY--,4.0,4.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,5629.0,1270.0,77.43826612186889,1270.0,54.0,95.748031496063,54.0,3.0,94.44444444444444,3.0,1.0,66.66666666666666,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.25
,51,RAVEN,,True,4,,WOULD,-----,5,5,RANTS,GGY--,3.0,3.0,RAMEN,GG-GG,1.0,1.0,RAVEN,GGGGG,0.0,0.0,,,,,,,,,5629.0,1730.0,69.2662995203411,1730.0,9.0,99.47976878612717,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,2.25
,52,REICH,,True,4,,GUESS,--Y--,5,5,ARDEN,-Y-Y-,5.0,5.0,PORTE,--Y-Y,5.0,5.0,REICH,GGGGG,0.0,0.0,,,,,,,,,5629.0,1121.0,80.08527269497246,1121.0,70.0,93.75557537912576,70.0,5.0,92.85714285714286,5.0,1.0,80.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.75
,53,ICONS,,True,4,,GUESS,----G,4,4,TROIS,--GYG,3.0,3.0,LIONS,-YGGG,2.0,2.0,ICONS,GGGGG,0.0,0.0,,,,,,,,,5629.0,393.0,93.01829809912952,393.0,4.0,98.9821882951654,4.0,1.0,75.0,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.0,2.25
,54,SILKY,,True,3,,ARISE,--YY-,5,5,LINKS,YG-GY,3.0,3.0,SILKY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,123.0,97.8148871913306,123.0,1.0,99.1869918699187,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.6666666666666667,2.6666666666666665
,55,CARVE,,True,5,,BASED,-G-Y-,4,4,LAINE,-G--G,3.0,3.0,GAUGE,-G--G,3.0,3.0,CARTE,GGG-G,1.0,1.0,CARVE,GGGGG,0.0,0.0,,,,,5629.0,83.0,98.52549298276782,83.0,24.0,71.08433734939759,24.0,16.0,33.33333333333333,16.0,2.0,87.5,2.0,1.0,50.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.8,2.2
,56,LAGER,,True,5,,AFTER,Y--GG,3,3,PALER,-GYGG,2.0,2.0,LASER,GG-GG,1.0,1.0,LAUER,GG-GG,1.0,1.0,LAGER,GGGGG,0.0,0.0,,,,,5629.0,36.0,99.36045478770652,36.0,7.0,80.55555555555556,7.0,6.0,14.285714285714285,6.0,5.0,16.666666666666664,5.0,1.0,80.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.6,1.4
,57,JERKS,,True,6,,LUCKY,---G-,4,4,SNAKE,Y--GY,4.0,4.0,WEEKS,-G-GG,2.0,2.0,BERKS,-GGGG,1.0,1.0,PERKS,-GGGG,1.0,1.0,JERKS,GGGGG,0.0,0.0,5629.0,74.0,98.68537928584118,74.0,9.0,87.83783783783784,9.0,4.0,55.55555555555556,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,CSS_TRUE,1.0,0.6666666666666666,2.0
,58,LOTUS,,True,3,,GUESS,-Y--G,4,4,LOCUS,GG-GG,1.0,1.0,LOTUS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,48.0,99.14727305027536,48.0,1.0,97.91666666666666,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.3333333333333333,1.6666666666666667
,59,LACEY,,True,4,,GUESS,--Y--,5,5,AIRED,Y--G-,4.0,4.0,CAMEO,YG-G-,3.0,3.0,LACEY,GGGGG,0.0,0.0,,,,,,,,,5629.0,1121.0,80.08527269497246,1121.0,32.0,97.14540588760036,32.0,2.0,93.75,2.0,1.0,50.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.0
,60,TUDOR,,True,3,,FIRST,--Y-Y,5,5,TATER,G---G,3.0,3.0,TUDOR,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,100.0,98.223485521407,100.0,2.0,98.0,2.0,1.0,50.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.6666666666666667,2.6666666666666665
,61,QUOTA,,True,5,,GUESS,-G---,4,4,RUBIN,-G---,4.0,4.0,DUCHY,-G---,4.0,4.0,OUTTA,YG-GG,2.0,2.0,QUOTA,GGGGG,0.0,0.0,,,,,5629.0,167.0,97.03322082074968,167.0,36.0,78.44311377245509,36.0,4.0,88.88888888888889,4.0,1.0,75.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.8,2.8
,62,MOURN,,True,2,,GUESS,-Y---,5,5,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,154.0,97.26416770296676,154.0,1.0,99.35064935064936,,,,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,,,,,1.0,2.5,2.5
,63,PROMO,,True,4,,GUESS,-----,5,5,CARON,--YY-,5.0,4.0,BROTH,-GG--,3.0,3.0,PROMO,GGGGG,0.0,0.0,,,,,,,,,5629.0,1270.0,77.43826612186889,1270.0,34.0,97.32283464566927,34.0,9.0,73.52941176470588,9.0,1.0,88.88888888888889,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.25
,64,CASTE,,True,5,,GUESS,--YY-,5,5,SNARE,Y-Y-G,4.0,4.0,WASTE,-GGGG,1.0,1.0,TASTE,-GGGG,1.0,1.0,CASTE,GGGGG,0.0,0.0,,,,,5629.0,192.0,96.58909220110144,192.0,7.0,96.35416666666666,7.0,4.0,42.857142857142854,4.0,3.0,25.0,3.0,1.0,66.66666666666666,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,2.2
,65,CAPRI,,True,4,,GUESS,-----,5,5,PIRLO,YYY--,5.0,5.0,CRIMP,GYY-Y,4.0,4.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,5629.0,1270.0,77.43826612186889,1270.0,5.0,99.60629921259844,5.0,1.0,80.0,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.5
,66,ALIAS,,True,3,,LARGE,YY---,5,5,SLAIN,YGYY-,4.0,4.0,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,173.0,96.9266299520341,173.0,2.0,98.84393063583816,2.0,1.0,50.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.6666666666666667,3.0
,67,PADDY,,True,6,,GUESS,-----,5,5,CAIRN,-G---,4.0,4.0,YADAV,YGG--,3.0,3.0,MADLY,-GG-G,2.0,2.0,DADDY,-GGGG,1.0,1.0,PADDY,GGGGG,0.0,0.0,5629.0,1270.0,77.43826612186889,1270.0,81.0,93.62204724409447,81.0,5.0,93.82716049382717,5.0,2.0,60.0,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,CSS_TRUE,1.0,0.8333333333333334,2.5
,68,BLOBS,,True,5,,LARGE,Y----,5,5,COILS,-Y-YG,4.0,4.0,PLOTS,-GG-G,2.0,2.0,FLOWS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,5629.0,216.0,96.16272872623912,216.0,9.0,95.83333333333334,9.0,5.0,44.44444444444444,5.0,1.0,80.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,2.6
,69,DILLY,,True,6,,AFTER,-----,5,5,LINUS,YG---,4.0,4.0,GILLY,-GGGG,1.0,1.0,MILLY,-GGGG,1.0,1.0,HILLY,-GGGG,1.0,1.0,DILLY,GGGGG,0.0,0.0,5629.0,684.0,87.84864096642387,684.0,15.0,97.80701754385966,15.0,5.0,66.66666666666666,5.0,4.0,20.0,4.0,3.0,25.0,3.0,1.0,66.66666666666666,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,CSS_TRUE,1.0,0.8333333333333334,2.0
,70,GUTSY,,True,3,,LARGE,---Y-,5,5,GIPSY,G--GG,2.0,2.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,79.0,98.59655356191152,79.0,1.0,98.73417721518987,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.6666666666666667,2.3333333333333335
,71,TABOR,,True,5,,CRACK,-YY--,5,5,RARER,-G--G,3.0,3.0,GABOR,-GGGG,1.0,1.0,LABOR,-GGGG,1.0,1.0,TABOR,GGGGG,0.0,0.0,,,,,5629.0,420.0,92.5386391899094,420.0,29.0,93.0952380952381,29.0,2.0,93.10344827586206,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,2.0
,72,INLAY,,True,5,,GUESS,-----,5,5,MARIN,-Y-YY,5.0,5.0,ALINA,YYYY-,5.0,4.0,FINAL,-YYGY,4.0,3.0,INLAY,GGGGG,0.0,0.0,,,,,5629.0,1270.0,77.43826612186889,1270.0,17.0,98.66141732283464,17.0,3.0,82.35294117647058,3.0,1.0,66.66666666666666,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,3.8
,73,AHHHH,,True,3,,ARISE,G----,4,4,ALOHA,G--G-,3.0,3.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,66.0,98.82750044412862,66.0,1.0,98.48484848484848,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.3333333333333333,2.3333333333333335
,74,ROUEN,,True,3,,LUCKY,-Y---,5,5,NEURO,YYGYY,4.0,4.0,ROUEN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,256.0,95.45212293480192,256.0,1.0,99.609375,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.6666666666666667,3.0
,75,BUENA,,True,2,,GUESS,-GG--,3,3,BUENA,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,10.0,99.82234855214072,10.0,1.0,90.0,,,,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,,,,,1.0,1.5,1.5
,76,MENON,,True,4,,GUESS,--Y--,5,5,MEIER,GG---,3.0,3.0,MEDAL,GG---,3.0,3.0,MENON,GGGGG,0.0,0.0,,,,,,,,,5629.0,1121.0,80.08527269497246,1121.0,14.0,98.75111507582515,14.0,3.0,78.57142857142857,3.0,1.0,66.66666666666666,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,2.75
,77,TRASK,,True,3,,GUESS,---G-,4,4,TRASH,GGGG-,1.0,1.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,,,,,5629.0,64.0,98.86303073370048,64.0,1.0,98.4375,1.0,1.0,0.0,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,,,,1.0,1.3333333333333333,1.6666666666666667
,78,CASIO,,True,5,,LIGHT,-Y---,5,5,SPAIN,Y-YG-,4.0,4.0,ADDIS,Y--GY,4.0,4.0,BASIC,-GGGY,2.0,2.0,CASIO,GGGGG,0.0,0.0,,,,,5629.0,429.0,92.37875288683604,429.0,10.0,97.66899766899768,10.0,2.0,80.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,3.0
,79,VOILA,,True,4,,CRANE,--Y--,5,5,MAILS,-YGG-,3.0,3.0,AVILA,-YGGG,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,5629.0,448.0,92.04121513590336,448.0,2.0,99.55357142857144,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,2.5
,80,AURAL,,True,4,,GUESS,-G---,4,4,YULIA,-GY-Y,4.0,4.0,DUVAL,-G-GG,2.0,2.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,5629.0,167.0,97.03322082074968,167.0,7.0,95.80838323353294,7.0,4.0,42.857142857142854,4.0,1.0,75.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.0,2.5
,81,LEGER,,True,2,,LARGE,G-YYY,4,3,LEGER,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,2.0,99.96446971042812,2.0,1.0,50.0,,,,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,,,,,1.0,2.0,2.0
,82,DALLY,,True,5,,BASED,-G--Y,4,4,RANDY,-G-YG,3.0,3.0,DAFFY,GG--G,2.0,2.0,DAILY,GG-GG,1.0,1.0,DALLY,GGGGG,0.0,0.0,,,,,5629.0,67.0,98.80973529934268,67.0,4.0,94.02985074626866,4.0,2.0,50.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.8,2.0
,83,INIGO,,True,4,,WOULD,-Y---,5,5,SCORN,--Y-Y,5.0,5.0,PIANO,-Y-YG,4.0,4.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,5629.0,457.0,91.88132883283,457.0,26.0,94.31072210065643,26.0,1.0,96.15384615384616,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.5
,84,KRILL,,True,5,,GUESS,-----,5,5,MARDI,--Y-Y,5.0,5.0,TRIPP,-GG--,3.0,3.0,BRINK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,5629.0,1270.0,77.43826612186889,1270.0,43.0,96.61417322834646,43.0,7.0,83.72093023255815,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,3.2
,85,SNIDE,,True,5,,GUESS,--YY-,5,5,ROSIE,--YYG,4.0,4.0,ASIDE,-YGGG,2.0,2.0,SLIDE,G-GGG,1.0,1.0,SNIDE,GGGGG,0.0,0.0,,,,,5629.0,192.0,96.58909220110144,192.0,20.0,89.58333333333334,20.0,2.0,90.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,1.0,2.4
,86,LEWES,,True,5,,GUESS,--Y-G,4,4,NAMES,---GG,3.0,3.0,COLES,--YGG,3.0,3.0,LIFES,G--GG,2.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,5629.0,302.0,94.63492627464912,302.0,81.0,73.17880794701986,81.0,7.0,91.35802469135804,7.0,1.0,85.71428571428571,1.0,1.0,0.0,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,,1.0,0.8,2.4
,87,TAMER,,True,2,,ARISE,YY--Y,5,5,TAMER,GGGGG,0.0,0.0,,,,,,,,,,,,,,,,,5629.0,117.0,97.92147806004618,117.0,1.0,99.14529914529916,,,,,,,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,,,,,1.0,2.5,2.5
,88,COTTA,,True,6,,GUESS,-----,5,5,LINDA,----G,4.0,4.0,KAFKA,----G,4.0,4.0,ROCHA,-GY-G,3.0,3.0,COMMA,GG--G,2.0,2.0,COTTA,GGGGG,0.0,0.0,5629.0,1270.0,77.43826612186889,1270.0,58.0,95.43307086614172,58.0,12.0,79.3103448275862,12.0,2.0,83.33333333333334,2.0,1.0,50.0,1.0,1.0,0.0,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,VOI,CSS_TRUE,1.0,0.8333333333333334,3.0
,89,CORBY,,True,4,,BASED,Y----,5,5,RUBIO,Y-Y-Y,5.0,5.0,THROB,--GYY,4.0,4.0,CORBY,GGGGG,0.0,0.0,,,,,,,,,5629.0,40.0,99.2893942085628,40.0,2.0,95.0,2.0,1.0,50.0,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.25,3.5
,90,POLIS,,True,4,,GUESS,----G,4,4,MAILS,--YYG,4.0,4.0,LIONS,YYY-G,4.0,4.0,POLIS,GGGGG,0.0,0.0,,,,,,,,,5629.0,393.0,93.01829809912952,393.0,9.0,97.70992366412212,9.0,1.0,88.88888888888889,1.0,1.0,0.0,,,,,,,Hybrid_LLM_First,0,LLM,CSS_TRUE,VOI,CSS_TRUE,,,1.0,1.0,3.0
